date,anomaly_category,severity_pct,raw_score,hour,day_of_week,is_weekend,Appliances_Wh,lights_Wh,T1_C,T2_C,T3_C,T4_C,T5_C,T6_C,T7_C,T8_C,T9_C,T_out_C,RH_1_pct,RH_2_pct,RH_3_pct,RH_5_pct,RH_out_pct,Windspeed_ms,Press_mmHg,Tdewpoint_C,top1_capteur,top1_label,top1_shap_score,top1_direction,top1_valeur_brute,top1_percentile_ctx,top1_interpretation,top2_capteur,top2_label,top2_shap_score,top2_direction,top2_valeur_brute,top2_percentile_ctx,top2_interpretation,top3_capteur,top3_label,top3_shap_score,top3_direction,top3_valeur_brute,top3_percentile_ctx,top3_interpretation,top4_capteur,top4_label,top4_shap_score,top4_direction,top4_valeur_brute,top4_percentile_ctx,top4_interpretation,top5_capteur,top5_label,top5_shap_score,top5_direction,top5_valeur_brute,top5_percentile_ctx,top5_interpretation
2016-01-14 19:50:00,mid,96.57,0.513475,19,Thursday,0,90.0,10.0,22.79,21.82,22.07,18.89,17.2,3.93,17.7,18.93,16.89,3.5,45.5,41.2,43.4,54.8,84.5,7.83,748.8,1.13,T5,Temperature salle de bain (C),0.01472,HAUSSE,17.2,9.0,Temperature salle de bain (C) = 17.2 -> valeur tres basse (bottom 10%) pour 19h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.012908,HAUSSE,22.79,87.5,Temperature cuisine (C) = 22.79 -> valeur haute (top 25%) pour 19h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.012905,HAUSSE,45.53,89.4,Humidite cuisine (%) = 45.53 -> valeur haute (top 25%) pour 19h (HAUSSE du score anomalie),RH_out,Humidite exterieure (%),0.012581,HAUSSE,84.5,68.1,Humidite exterieure (%) = 84.5 -> valeur dans la norme pour 19h (HAUSSE du score anomalie),Windspeed,Vitesse du vent (m/s),0.011625,HAUSSE,7.83,89.1,Vitesse du vent (m/s) = 7.83 -> valeur haute (top 25%) pour 19h (HAUSSE du score anomalie)
2016-01-14 20:00:00,mid,97.37,0.518895,20,Thursday,0,90.0,20.0,22.79,21.89,22.0,18.96,17.2,4.0,17.7,19.0,16.96,3.4,44.8,41.0,43.5,55.0,86.0,8.0,748.8,1.3,lights,Eclairage (Wh),0.02093,HAUSSE,20.0,90.8,Eclairage (Wh) = 20.0 -> valeur tres haute (top 10%) pour 20h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.012836,HAUSSE,43.47,80.8,Humidite buanderie (%) = 43.47 -> valeur haute (top 25%) pour 20h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.012742,HAUSSE,44.83,89.5,Humidite cuisine (%) = 44.83 -> valeur haute (top 25%) pour 20h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.011411,HAUSSE,22.79,81.2,Temperature cuisine (C) = 22.79 -> valeur haute (top 25%) pour 20h (HAUSSE du score anomalie),Press_mm_hg,Pression atmospherique (mmHg),0.007294,HAUSSE,748.8,18.8,Pression atmospherique (mmHg) = 748.8 -> valeur basse (bottom 25%) pour 20h (HAUSSE du score anomalie)
2016-01-14 20:20:00,high,99.06,0.540784,20,Thursday,0,140.0,30.0,22.7,21.79,22.0,18.96,19.3,4.0,18.37,19.1,17.0,3.6,43.3,40.1,43.6,86.0,80.7,8.67,748.9,0.53,lights,Eclairage (Wh),0.024398,HAUSSE,30.0,99.3,Eclairage (Wh) = 30.0 -> valeur tres haute (top 10%) pour 20h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.018138,HAUSSE,22.7,78.8,Temperature cuisine (C) = 22.7 -> valeur haute (top 25%) pour 20h (HAUSSE du score anomalie),T7,Temperature chambre parentale (C),0.011189,HAUSSE,18.37,16.5,Temperature chambre parentale (C) = 18.37 -> valeur basse (bottom 25%) pour 20h (HAUSSE du score anomalie),RH_5,Humidite salle de bain (%),0.010887,HAUSSE,86.03,94.4,Humidite salle de bain (%) = 86.03 -> valeur tres haute (top 10%) pour 20h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.009762,HAUSSE,140.0,88.4,Consommation appareils (Wh) = 140.0 -> valeur haute (top 25%) pour 20h (HAUSSE du score anomalie)
2016-01-14 20:30:00,mid,96.01,0.510582,20,Thursday,0,110.0,20.0,22.7,21.7,22.0,18.89,18.66,4.12,18.86,19.1,17.0,3.7,42.9,40.2,43.5,83.0,78.0,9.0,749.0,0.15,lights,Eclairage (Wh),0.018718,HAUSSE,20.0,90.8,Eclairage (Wh) = 20.0 -> valeur tres haute (top 10%) pour 20h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.014913,HAUSSE,42.89,68.3,Humidite cuisine (%) = 42.89 -> valeur dans la norme pour 20h (HAUSSE du score anomalie),T7,Temperature chambre parentale (C),0.013622,HAUSSE,18.86,33.9,Temperature chambre parentale (C) = 18.86 -> valeur dans la norme pour 20h (HAUSSE du score anomalie),RH_5,Humidite salle de bain (%),0.013108,HAUSSE,83.0,93.1,Humidite salle de bain (%) = 83.0 -> valeur tres haute (top 10%) pour 20h (HAUSSE du score anomalie),RH_8,Humidite salon ado (%),0.010897,HAUSSE,46.36,83.7,Humidite salon ado (%) = 46.36 -> valeur haute (top 25%) pour 20h (HAUSSE du score anomalie)
2016-01-14 21:10:00,mid,96.11,0.511075,21,Thursday,0,140.0,30.0,22.73,21.79,21.93,19.02,19.32,4.19,19.53,19.43,16.89,3.92,41.9,40.7,43.3,79.5,70.0,9.67,749.2,-1.08,lights,Eclairage (Wh),0.029568,HAUSSE,30.0,99.8,Eclairage (Wh) = 30.0 -> valeur tres haute (top 10%) pour 21h (HAUSSE du score anomalie),RH_out,Humidite exterieure (%),0.012075,HAUSSE,70.0,11.6,Humidite exterieure (%) = 70.0 -> valeur basse (bottom 25%) pour 21h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.009032,HAUSSE,140.0,94.6,Consommation appareils (Wh) = 140.0 -> valeur tres haute (top 10%) pour 21h (HAUSSE du score anomalie),T5,Temperature salle de bain (C),0.008495,HAUSSE,19.32,39.8,Temperature salle de bain (C) = 19.32 -> valeur dans la norme pour 21h (HAUSSE du score anomalie),RH_6,Humidite ext. Nord (%),0.007324,HAUSSE,62.49,45.1,Humidite ext. Nord (%) = 62.49 -> valeur dans la norme pour 21h (HAUSSE du score anomalie)
2016-01-15 08:00:00,mid,97.66,0.521552,8,Friday,0,50.0,10.0,21.63,20.3,20.67,18.1,18.0,2.4,18.39,19.0,17.39,3.2,36.7,35.7,38.4,55.7,78.0,8.0,752.8,-0.3,RH_2,Humidite salon/salle de vie (%),0.036762,HAUSSE,35.7,0.0,Humidite salon/salle de vie (%) = 35.7 -> valeur tres basse (bottom 10%) pour 8h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.024906,HAUSSE,38.39,46.3,Humidite buanderie (%) = 38.39 -> valeur dans la norme pour 8h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.008975,HAUSSE,20.3,93.1,Temperature salon/salle de vie (C) = 20.3 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.008645,HAUSSE,20.67,39.2,Temperature buanderie (C) = 20.67 -> valeur dans la norme pour 8h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.007124,HAUSSE,36.67,12.3,Humidite cuisine (%) = 36.67 -> valeur basse (bottom 25%) pour 8h (HAUSSE du score anomalie)
2016-01-15 08:10:00,high,99.3,0.546289,8,Friday,0,50.0,10.0,21.36,19.63,19.59,18.1,18.0,2.4,18.39,19.0,17.39,3.2,34.4,33.3,35.8,55.9,78.3,8.33,752.9,-0.25,RH_3,Humidite buanderie (%),0.037653,HAUSSE,35.79,5.4,Humidite buanderie (%) = 35.79 -> valeur tres basse (bottom 10%) pour 8h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.031043,HAUSSE,33.29,0.0,Humidite salon/salle de vie (%) = 33.29 -> valeur tres basse (bottom 10%) pour 8h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.026809,HAUSSE,19.59,10.6,Temperature buanderie (C) = 19.59 -> valeur basse (bottom 25%) pour 8h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.020311,HAUSSE,19.63,79.4,Temperature salon/salle de vie (C) = 19.63 -> valeur haute (top 25%) pour 8h (HAUSSE du score anomalie),T_out,Temperature exterieure station meteo (C),0.001081,HAUSSE,3.2,42.7,Temperature exterieure station meteo (C) = 3.2 -> valeur dans la norme pour 8h (HAUSSE du score anomalie)
2016-01-15 08:20:00,high,99.94,0.576888,8,Friday,0,150.0,10.0,21.07,19.15,19.33,18.1,17.93,2.43,18.29,19.0,17.39,3.2,33.4,33.0,36.5,56.1,78.7,8.67,752.9,-0.2,RH_2,Humidite salon/salle de vie (%),0.032649,HAUSSE,32.95,0.0,Humidite salon/salle de vie (%) = 32.95 -> valeur tres basse (bottom 10%) pour 8h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.029201,HAUSSE,36.53,9.6,Humidite buanderie (%) = 36.53 -> valeur tres basse (bottom 10%) pour 8h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.021559,HAUSSE,19.15,70.0,Temperature salon/salle de vie (C) = 19.15 -> valeur dans la norme pour 8h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.021543,HAUSSE,19.33,7.1,Temperature buanderie (C) = 19.33 -> valeur tres basse (bottom 10%) pour 8h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.018448,HAUSSE,21.07,67.9,Temperature cuisine (C) = 21.07 -> valeur dans la norme pour 8h (HAUSSE du score anomalie)
2016-01-15 08:30:00,high,99.97,0.580411,8,Friday,0,390.0,20.0,21.0,19.32,19.66,18.1,17.89,2.5,18.29,18.93,17.39,3.2,33.6,33.5,37.1,56.1,79.0,9.0,753.0,-0.15,Appliances,Consommation appareils (Wh),0.045046,HAUSSE,390.0,98.5,Consommation appareils (Wh) = 390.0 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.030823,HAUSSE,33.56,0.0,Humidite cuisine (%) = 33.56 -> valeur tres basse (bottom 10%) pour 8h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.021045,HAUSSE,33.53,0.0,Humidite salon/salle de vie (%) = 33.53 -> valeur tres basse (bottom 10%) pour 8h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.016363,HAUSSE,19.66,10.8,Temperature buanderie (C) = 19.66 -> valeur basse (bottom 25%) pour 8h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.014843,HAUSSE,19.32,76.2,Temperature salon/salle de vie (C) = 19.32 -> valeur haute (top 25%) pour 8h (HAUSSE du score anomalie)
2016-01-15 08:40:00,high,99.59,0.555742,8,Friday,0,390.0,10.0,20.89,19.53,19.93,18.26,17.89,2.53,18.25,18.93,17.29,3.2,33.9,34.0,37.2,55.8,79.3,9.33,753.1,-0.1,Appliances,Consommation appareils (Wh),0.040645,HAUSSE,390.0,98.5,Consommation appareils (Wh) = 390.0 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.029664,HAUSSE,19.53,79.2,Temperature salon/salle de vie (C) = 19.53 -> valeur haute (top 25%) pour 8h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.022784,HAUSSE,37.22,18.1,Humidite buanderie (%) = 37.22 -> valeur basse (bottom 25%) pour 8h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.020943,HAUSSE,20.89,62.3,Temperature cuisine (C) = 20.89 -> valeur dans la norme pour 8h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.012315,HAUSSE,10.0,91.7,Eclairage (Wh) = 10.0 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie)
2016-01-15 08:50:00,high,99.27,0.545805,8,Friday,0,380.0,10.0,20.89,19.66,20.05,18.66,17.89,2.59,18.17,18.89,17.29,3.2,34.2,34.6,37.4,55.4,79.7,9.67,753.1,-0.05,RH_3,Humidite buanderie (%),0.02244,HAUSSE,37.4,21.5,Humidite buanderie (%) = 37.4 -> valeur basse (bottom 25%) pour 8h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.019163,HAUSSE,380.0,98.3,Consommation appareils (Wh) = 380.0 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.0168,HAUSSE,19.66,79.4,Temperature salon/salle de vie (C) = 19.66 -> valeur haute (top 25%) pour 8h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.01491,HAUSSE,34.19,0.0,Humidite cuisine (%) = 34.19 -> valeur tres basse (bottom 10%) pour 8h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.014289,HAUSSE,10.0,91.7,Eclairage (Wh) = 10.0 -> valeur tres haute (top 10%) pour 8h (HAUSSE du score anomalie)
2016-01-15 09:00:00,mid,98.23,0.5274,9,Friday,0,400.0,10.0,20.79,19.7,20.1,19.3,17.89,2.56,18.1,18.89,17.29,3.2,34.7,34.8,37.7,55.0,80.0,10.0,753.2,0.0,Appliances,Consommation appareils (Wh),0.020679,HAUSSE,400.0,99.2,Consommation appareils (Wh) = 400.0 -> valeur tres haute (top 10%) pour 9h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.019693,HAUSSE,37.66,31.4,Humidite buanderie (%) = 37.66 -> valeur dans la norme pour 9h (HAUSSE du score anomalie),T4,Temperature bureau (C),0.019625,HAUSSE,19.3,36.8,Temperature bureau (C) = 19.3 -> valeur dans la norme pour 9h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.015559,HAUSSE,20.1,27.4,Temperature buanderie (C) = 20.1 -> valeur dans la norme pour 9h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.013565,HAUSSE,20.79,56.9,Temperature cuisine (C) = 20.79 -> valeur dans la norme pour 9h (HAUSSE du score anomalie)
2016-01-15 09:10:00,mid,96.45,0.512815,9,Friday,0,370.0,10.0,20.79,19.7,20.1,19.69,17.89,2.5,18.1,18.86,17.29,3.2,35.2,35.1,37.9,54.6,80.3,9.83,753.3,0.05,RH_3,Humidite buanderie (%),0.023978,HAUSSE,37.93,36.6,Humidite buanderie (%) = 37.93 -> valeur dans la norme pour 9h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.020599,HAUSSE,370.0,98.3,Consommation appareils (Wh) = 370.0 -> valeur tres haute (top 10%) pour 9h (HAUSSE du score anomalie),T4,Temperature bureau (C),0.013745,HAUSSE,19.69,46.4,Temperature bureau (C) = 19.69 -> valeur dans la norme pour 9h (HAUSSE du score anomalie),RH_4,Humidite bureau (%),0.009473,HAUSSE,41.93,70.9,Humidite bureau (%) = 41.93 -> valeur dans la norme pour 9h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.008336,HAUSSE,35.1,0.4,Humidite salon/salle de vie (%) = 35.1 -> valeur tres basse (bottom 10%) pour 9h (HAUSSE du score anomalie)
2016-01-15 09:20:00,mid,96.27,0.511957,9,Friday,0,310.0,10.0,20.76,19.79,20.2,20.07,17.82,2.59,18.1,18.79,17.29,3.2,35.9,35.5,38.3,54.3,80.7,9.67,753.4,0.1,RH_3,Humidite buanderie (%),0.029799,HAUSSE,38.27,45.4,Humidite buanderie (%) = 38.27 -> valeur dans la norme pour 9h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.011994,HAUSSE,310.0,94.4,Consommation appareils (Wh) = 310.0 -> valeur tres haute (top 10%) pour 9h (HAUSSE du score anomalie),RH_7,Humidite chambre parentale (%),0.009949,HAUSSE,38.53,68.4,Humidite chambre parentale (%) = 38.53 -> valeur dans la norme pour 9h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.009124,HAUSSE,35.93,8.4,Humidite cuisine (%) = 35.93 -> valeur tres basse (bottom 10%) pour 9h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.007485,HAUSSE,20.2,30.8,Temperature buanderie (C) = 20.2 -> valeur dans la norme pour 9h (HAUSSE du score anomalie)
2016-01-15 19:00:00,mid,96.96,0.515744,19,Friday,0,330.0,20.0,22.5,22.0,21.39,20.26,20.39,2.29,17.64,19.43,17.29,2.5,45.7,38.4,42.8,43.6,93.0,7.0,758.0,1.5,RH_1,Humidite cuisine (%),0.02351,HAUSSE,45.66,89.6,Humidite cuisine (%) = 45.66 -> valeur haute (top 25%) pour 19h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.022009,HAUSSE,42.83,80.4,Humidite buanderie (%) = 42.83 -> valeur haute (top 25%) pour 19h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.021468,HAUSSE,20.0,96.7,Eclairage (Wh) = 20.0 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),RH_7,Humidite chambre parentale (%),0.007638,HAUSSE,36.44,71.4,Humidite chambre parentale (%) = 36.44 -> valeur dans la norme pour 19h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.005993,HAUSSE,22.0,96.2,Temperature salon/salle de vie (C) = 22.0 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie)
2016-01-15 19:40:00,mid,98.59,0.532155,19,Friday,0,310.0,30.0,22.6,22.0,21.32,20.53,20.5,2.23,18.12,19.63,17.29,2.5,43.9,39.2,43.5,44.5,95.7,5.67,758.5,1.9,lights,Eclairage (Wh),0.026621,HAUSSE,30.0,100.0,Eclairage (Wh) = 30.0 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.011533,HAUSSE,43.53,83.4,Humidite buanderie (%) = 43.53 -> valeur haute (top 25%) pour 19h (HAUSSE du score anomalie),RH_6,Humidite ext. Nord (%),0.011218,HAUSSE,94.62,94.0,Humidite ext. Nord (%) = 94.62 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),T4,Temperature bureau (C),0.011198,HAUSSE,20.53,61.3,Temperature bureau (C) = 20.53 -> valeur dans la norme pour 19h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.011089,HAUSSE,43.89,74.1,Humidite cuisine (%) = 43.89 -> valeur dans la norme pour 19h (HAUSSE du score anomalie)
2016-01-16 12:50:00,mid,98.97,0.538596,12,Saturday,1,90.0,0.0,22.07,21.3,21.03,20.2,21.33,4.03,19.89,20.2,18.0,5.7,40.0,38.9,41.7,79.8,69.5,4.67,763.7,0.45,RH_4,Humidite bureau (%),0.028255,HAUSSE,40.53,66.0,Humidite bureau (%) = 40.53 -> valeur dans la norme pour 12h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.016642,HAUSSE,38.92,41.2,Humidite salon/salle de vie (%) = 38.92 -> valeur dans la norme pour 12h (HAUSSE du score anomalie),T5,Temperature salle de bain (C),0.015074,HAUSSE,21.33,100.0,Temperature salle de bain (C) = 21.33 -> valeur tres haute (top 10%) pour 12h (HAUSSE du score anomalie),T8,Temperature salon ado (C),0.014558,HAUSSE,20.2,33.5,Temperature salon ado (C) = 20.2 -> valeur dans la norme pour 12h (HAUSSE du score anomalie),RH_5,Humidite salle de bain (%),0.013674,HAUSSE,79.79,96.6,Humidite salle de bain (%) = 79.79 -> valeur tres haute (top 10%) pour 12h (HAUSSE du score anomalie)
2016-01-16 13:00:00,high,99.52,0.553132,13,Saturday,1,90.0,0.0,22.0,21.1,20.89,20.1,21.67,4.5,19.89,20.23,18.0,5.9,39.2,38.0,41.0,79.8,66.0,5.0,763.7,0.0,RH_2,Humidite salon/salle de vie (%),0.044856,HAUSSE,37.95,32.4,Humidite salon/salle de vie (%) = 37.95 -> valeur dans la norme pour 13h (HAUSSE du score anomalie),T5,Temperature salle de bain (C),0.019771,HAUSSE,21.67,100.0,Temperature salle de bain (C) = 21.67 -> valeur tres haute (top 10%) pour 13h (HAUSSE du score anomalie),RH_5,Humidite salle de bain (%),0.019116,HAUSSE,79.79,97.3,Humidite salle de bain (%) = 79.79 -> valeur tres haute (top 10%) pour 13h (HAUSSE du score anomalie),RH_7,Humidite chambre parentale (%),0.015839,HAUSSE,42.2,91.4,Humidite chambre parentale (%) = 42.2 -> valeur tres haute (top 10%) pour 13h (HAUSSE du score anomalie),T7,Temperature chambre parentale (C),0.008269,HAUSSE,19.89,61.5,Temperature chambre parentale (C) = 19.89 -> valeur dans la norme pour 13h (HAUSSE du score anomalie)
2016-01-16 13:10:00,mid,96.71,0.514238,13,Saturday,1,100.0,0.0,22.0,21.1,20.96,20.17,21.03,4.62,19.96,20.29,18.03,5.88,39.6,38.2,40.8,80.2,68.3,4.83,763.7,0.42,RH_3,Humidite buanderie (%),0.020699,HAUSSE,40.79,74.1,Humidite buanderie (%) = 40.79 -> valeur dans la norme pour 13h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.018801,HAUSSE,38.16,35.6,Humidite salon/salle de vie (%) = 38.16 -> valeur dans la norme pour 13h (HAUSSE du score anomalie),T8,Temperature salon ado (C),0.016251,HAUSSE,20.29,31.8,Temperature salon ado (C) = 20.29 -> valeur dans la norme pour 13h (HAUSSE du score anomalie),RH_4,Humidite bureau (%),0.011293,HAUSSE,39.96,64.6,Humidite bureau (%) = 39.96 -> valeur dans la norme pour 13h (HAUSSE du score anomalie),RH_7,Humidite chambre parentale (%),0.010702,HAUSSE,41.27,89.1,Humidite chambre parentale (%) = 41.27 -> valeur haute (top 25%) pour 13h (HAUSSE du score anomalie)
2016-01-16 18:50:00,mid,98.3,0.528193,18,Saturday,1,1080.0,30.0,21.93,21.04,20.7,20.89,18.89,0.47,19.79,20.93,17.79,2.08,42.8,38.1,40.6,51.9,85.5,3.67,765.0,-0.08,Appliances,Consommation appareils (Wh),0.057456,HAUSSE,1080.0,100.0,Consommation appareils (Wh) = 1080.0 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.013144,HAUSSE,30.0,99.5,Eclairage (Wh) = 30.0 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),T8,Temperature salon ado (C),0.00915,HAUSSE,20.93,38.3,Temperature salon ado (C) = 20.93 -> valeur dans la norme pour 18h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.007405,HAUSSE,42.77,68.9,Humidite cuisine (%) = 42.77 -> valeur dans la norme pour 18h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.004056,HAUSSE,21.93,69.4,Temperature cuisine (C) = 21.93 -> valeur dans la norme pour 18h (HAUSSE du score anomalie)
2016-01-16 19:00:00,mid,98.67,0.533377,19,Saturday,1,750.0,20.0,22.16,21.29,20.86,20.89,18.89,0.17,19.72,20.94,17.79,2.0,42.4,38.4,41.7,51.8,87.0,3.0,765.1,0.1,Appliances,Consommation appareils (Wh),0.034689,HAUSSE,750.0,100.0,Consommation appareils (Wh) = 750.0 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.017411,HAUSSE,22.16,66.8,Temperature cuisine (C) = 22.16 -> valeur dans la norme pour 19h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.015338,HAUSSE,21.29,79.8,Temperature salon/salle de vie (C) = 21.29 -> valeur haute (top 25%) pour 19h (HAUSSE du score anomalie),RH_out,Humidite exterieure (%),0.009049,HAUSSE,87.0,72.2,Humidite exterieure (%) = 87.0 -> valeur dans la norme pour 19h (HAUSSE du score anomalie),T5,Temperature salle de bain (C),0.008959,HAUSSE,18.89,61.0,Temperature salle de bain (C) = 18.89 -> valeur dans la norme pour 19h (HAUSSE du score anomalie)
2016-01-16 19:10:00,high,99.44,0.549798,19,Saturday,1,390.0,10.0,22.5,21.56,21.19,20.89,18.89,0.03,19.7,20.89,17.79,1.8,43.2,38.9,43.7,52.0,87.8,2.67,765.1,0.03,RH_3,Humidite buanderie (%),0.028956,HAUSSE,43.72,84.2,Humidite buanderie (%) = 43.72 -> valeur haute (top 25%) pour 19h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.02697,HAUSSE,390.0,96.5,Consommation appareils (Wh) = 390.0 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.01576,HAUSSE,10.0,83.9,Eclairage (Wh) = 10.0 -> valeur haute (top 25%) pour 19h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.014908,HAUSSE,21.56,85.0,Temperature salon/salle de vie (C) = 21.56 -> valeur haute (top 25%) pour 19h (HAUSSE du score anomalie),RH_9,Humidite chambre (%),0.013125,HAUSSE,40.5,65.1,Humidite chambre (%) = 40.5 -> valeur dans la norme pour 19h (HAUSSE du score anomalie)
2016-01-16 19:20:00,high,99.76,0.563728,19,Saturday,1,350.0,10.0,22.89,21.79,21.7,20.89,18.89,0.17,19.63,20.8,17.79,1.6,42.2,39.2,45.1,52.1,88.7,2.33,765.0,-0.03,T3,Temperature buanderie (C),0.050607,HAUSSE,21.7,50.4,Temperature buanderie (C) = 21.7 -> valeur dans la norme pour 19h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.044512,HAUSSE,22.89,90.5,Temperature cuisine (C) = 22.89 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.017156,HAUSSE,45.1,95.9,Humidite buanderie (%) = 45.1 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),T_out,Temperature exterieure station meteo (C),0.01518,HAUSSE,1.6,5.2,Temperature exterieure station meteo (C) = 1.6 -> valeur tres basse (bottom 10%) pour 19h (HAUSSE du score anomalie),T6,Temperature ext. Nord (C),0.004872,HAUSSE,0.17,3.3,Temperature ext. Nord (C) = 0.17 -> valeur tres basse (bottom 10%) pour 19h (HAUSSE du score anomalie)
2016-01-16 19:30:00,high,99.77,0.563807,19,Saturday,1,340.0,10.0,23.18,21.96,22.1,20.82,18.89,0.65,19.59,20.93,17.79,1.4,41.7,39.2,45.6,52.2,89.5,2.0,765.0,-0.1,T1,Temperature cuisine (C),0.041233,HAUSSE,23.18,95.1,Temperature cuisine (C) = 23.18 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.022022,HAUSSE,45.56,97.5,Humidite buanderie (%) = 45.56 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.020057,HAUSSE,22.1,64.0,Temperature buanderie (C) = 22.1 -> valeur dans la norme pour 19h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.017807,HAUSSE,340.0,94.0,Consommation appareils (Wh) = 340.0 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),T_out,Temperature exterieure station meteo (C),0.017233,HAUSSE,1.4,4.9,Temperature exterieure station meteo (C) = 1.4 -> valeur tres basse (bottom 10%) pour 19h (HAUSSE du score anomalie)
