date,anomaly_category,severity_pct,heure,creneau,jour,saison,is_weekend,Appliances_Wh,lights_Wh,T1_cuisine_C,T2_salon_C,T3_buanderie_C,T5_sdb_C,T_out_C,RH_3_buanderie_pct,RH_5_sdb_pct,RH_out_pct,Windspeed_ms,q_Appliances,pct_Appliances,q_lights,q_T2_salon,q_T_out,q_RH_5_sdb,nb_regles_activees,severite_max,codes_regles,titres_regles,diagnostic_principal_code,diagnostic_principal_titre,diagnostic_principal_detail,diagnostic_complet
2016-01-14 20:30:00,mid,96.01,20,soiree (18h-22h),Thursday,hiver,0,110.0,20.0,22.7,21.7,22.0,18.66,3.7,43.5,83.0,78.0,9.0,NORMAL,64.0,TRES_HAUT,NORMAL,BAS,TRES_HAUT,2,moderee,HYG_BATHROOM_SPIKE | METEO_WIND_COLD,Humidite elevee en salle de bain | Vent fort par temperatures basses,HYG_BATHROOM_SPIKE,Humidite elevee en salle de bain,"Humidite salle de bain : 83% (tres eleve (top 10%) pour 20h), sur creneau habituel. Douche/bain prolonge ou ventilation insuffisante.","[HYG_BATHROOM_SPIKE / BASSE] Humidite salle de bain : 83% (tres eleve (top 10%) pour 20h), sur creneau habituel. Douche/bain prolonge ou ventilation insuffisante.
---
[METEO_WIND_COLD / MODEREE] Vent de 9.0 m/s (extremement eleve (top 5%)) avec T_out=3.7C. Infiltrations d'air froid possibles, augmentation de la demande energetique de chauffage."
2016-01-14 21:10:00,mid,96.11,21,soiree (18h-22h),Thursday,hiver,0,140.0,30.0,22.73,21.79,21.93,19.32,3.92,43.3,79.5,70.0,9.67,TRES_HAUT,96.1,TRES_HAUT,NORMAL,NORMAL,HAUT,2,moderee,HYG_BATHROOM_SPIKE | METEO_WIND_COLD,Humidite elevee en salle de bain | Vent fort par temperatures basses,HYG_BATHROOM_SPIKE,Humidite elevee en salle de bain,"Humidite salle de bain : 79% (au-dessus de la normale (top 25%) pour 21h), sur creneau habituel. Douche/bain prolonge ou ventilation insuffisante.","[HYG_BATHROOM_SPIKE / BASSE] Humidite salle de bain : 79% (au-dessus de la normale (top 25%) pour 21h), sur creneau habituel. Douche/bain prolonge ou ventilation insuffisante.
---
[METEO_WIND_COLD / MODEREE] Vent de 9.7 m/s (extremement eleve (top 5%)) avec T_out=3.9C. Infiltrations d'air froid possibles, augmentation de la demande energetique de chauffage."
2016-01-15 08:00:00,mid,97.66,8,matin (6h-9h),Friday,hiver,0,50.0,10.0,21.63,20.3,20.67,18.0,3.2,38.4,55.7,78.0,8.0,NORMAL,42.9,TRES_HAUT,HAUT,NORMAL,HAUT,1,moderee,METEO_WIND_COLD,Vent fort par temperatures basses,METEO_WIND_COLD,Vent fort par temperatures basses,"Vent de 8.0 m/s (tres eleve (top 10%)) avec T_out=3.2C. Infiltrations d'air froid possibles, augmentation de la demande energetique de chauffage.","[METEO_WIND_COLD / MODEREE] Vent de 8.0 m/s (tres eleve (top 10%)) avec T_out=3.2C. Infiltrations d'air froid possibles, augmentation de la demande energetique de chauffage."
2016-01-15 08:10:00,high,99.3,8,matin (6h-9h),Friday,hiver,0,50.0,10.0,21.36,19.63,19.59,18.0,3.2,35.8,55.9,78.3,8.33,NORMAL,42.9,TRES_HAUT,NORMAL,NORMAL,HAUT,1,moderee,METEO_WIND_COLD,Vent fort par temperatures basses,METEO_WIND_COLD,Vent fort par temperatures basses,"Vent de 8.3 m/s (extremement eleve (top 5%)) avec T_out=3.2C. Infiltrations d'air froid possibles, augmentation de la demande energetique de chauffage.","[METEO_WIND_COLD / MODEREE] Vent de 8.3 m/s (extremement eleve (top 5%)) avec T_out=3.2C. Infiltrations d'air froid possibles, augmentation de la demande energetique de chauffage."
2016-01-15 08:20:00,high,99.94,8,matin (6h-9h),Friday,hiver,0,150.0,10.0,21.07,19.15,19.33,17.93,3.2,36.5,56.1,78.7,8.67,HAUT,89.1,TRES_HAUT,NORMAL,NORMAL,HAUT,1,moderee,METEO_WIND_COLD,Vent fort par temperatures basses,METEO_WIND_COLD,Vent fort par temperatures basses,"Vent de 8.7 m/s (extremement eleve (top 5%)) avec T_out=3.2C. Infiltrations d'air froid possibles, augmentation de la demande energetique de chauffage.","[METEO_WIND_COLD / MODEREE] Vent de 8.7 m/s (extremement eleve (top 5%)) avec T_out=3.2C. Infiltrations d'air froid possibles, augmentation de la demande energetique de chauffage."
2016-01-15 08:30:00,high,99.97,8,matin (6h-9h),Friday,hiver,0,390.0,20.0,21.0,19.32,19.66,17.89,3.2,37.1,56.1,79.0,9.0,TRES_HAUT,98.5,TRES_HAUT,NORMAL,NORMAL,HAUT,2,moderee,METEO_WIND_COLD | COMBINED_OVERCONSUMPTION_COLD,Vent fort par temperatures basses | Surconsommation par grand froid — effort de chauffage important,METEO_WIND_COLD,Vent fort par temperatures basses,"Vent de 9.0 m/s (extremement eleve (top 5%)) avec T_out=3.2C. Infiltrations d'air froid possibles, augmentation de la demande energetique de chauffage.","[METEO_WIND_COLD / MODEREE] Vent de 9.0 m/s (extremement eleve (top 5%)) avec T_out=3.2C. Infiltrations d'air froid possibles, augmentation de la demande energetique de chauffage.
---
[COMBINED_OVERCONSUMPTION_COLD / MODEREE] Consommation de 390 Wh (extremement eleve (top 5%) pour 8h) avec T_out=3.2C. Effort de chauffage intense pour maintenir l'interieur a 21.0C."
2016-01-15 08:40:00,high,99.59,8,matin (6h-9h),Friday,hiver,0,390.0,10.0,20.89,19.53,19.93,17.89,3.2,37.2,55.8,79.3,9.33,TRES_HAUT,98.5,TRES_HAUT,NORMAL,NORMAL,HAUT,2,moderee,METEO_WIND_COLD | COMBINED_OVERCONSUMPTION_COLD,Vent fort par temperatures basses | Surconsommation par grand froid — effort de chauffage important,METEO_WIND_COLD,Vent fort par temperatures basses,"Vent de 9.3 m/s (extremement eleve (top 5%)) avec T_out=3.2C. Infiltrations d'air froid possibles, augmentation de la demande energetique de chauffage.","[METEO_WIND_COLD / MODEREE] Vent de 9.3 m/s (extremement eleve (top 5%)) avec T_out=3.2C. Infiltrations d'air froid possibles, augmentation de la demande energetique de chauffage.
---
[COMBINED_OVERCONSUMPTION_COLD / MODEREE] Consommation de 390 Wh (extremement eleve (top 5%) pour 8h) avec T_out=3.2C. Effort de chauffage intense pour maintenir l'interieur a 20.9C."
2016-01-15 08:50:00,high,99.27,8,matin (6h-9h),Friday,hiver,0,380.0,10.0,20.89,19.66,20.05,17.89,3.2,37.4,55.4,79.7,9.67,TRES_HAUT,98.4,TRES_HAUT,NORMAL,NORMAL,HAUT,2,moderee,METEO_WIND_COLD | COMBINED_OVERCONSUMPTION_COLD,Vent fort par temperatures basses | Surconsommation par grand froid — effort de chauffage important,METEO_WIND_COLD,Vent fort par temperatures basses,"Vent de 9.7 m/s (extremement eleve (top 5%)) avec T_out=3.2C. Infiltrations d'air froid possibles, augmentation de la demande energetique de chauffage.","[METEO_WIND_COLD / MODEREE] Vent de 9.7 m/s (extremement eleve (top 5%)) avec T_out=3.2C. Infiltrations d'air froid possibles, augmentation de la demande energetique de chauffage.
---
[COMBINED_OVERCONSUMPTION_COLD / MODEREE] Consommation de 380 Wh (extremement eleve (top 5%) pour 8h) avec T_out=3.2C. Effort de chauffage intense pour maintenir l'interieur a 20.9C."
2016-01-15 09:00:00,mid,98.23,9,matinee (9h-12h),Friday,hiver,0,400.0,10.0,20.79,19.7,20.1,17.89,3.2,37.7,55.0,80.0,10.0,TRES_HAUT,99.2,HAUT,NORMAL,NORMAL,HAUT,2,moderee,METEO_WIND_COLD | COMBINED_OVERCONSUMPTION_COLD,Vent fort par temperatures basses | Surconsommation par grand froid — effort de chauffage important,METEO_WIND_COLD,Vent fort par temperatures basses,"Vent de 10.0 m/s (extremement eleve (top 5%)) avec T_out=3.2C. Infiltrations d'air froid possibles, augmentation de la demande energetique de chauffage.","[METEO_WIND_COLD / MODEREE] Vent de 10.0 m/s (extremement eleve (top 5%)) avec T_out=3.2C. Infiltrations d'air froid possibles, augmentation de la demande energetique de chauffage.
---
[COMBINED_OVERCONSUMPTION_COLD / MODEREE] Consommation de 400 Wh (extremement eleve (top 5%) pour 9h) avec T_out=3.2C. Effort de chauffage intense pour maintenir l'interieur a 20.8C."
2016-01-15 09:10:00,mid,96.45,9,matinee (9h-12h),Friday,hiver,0,370.0,10.0,20.79,19.7,20.1,17.89,3.2,37.9,54.6,80.3,9.83,TRES_HAUT,98.6,HAUT,NORMAL,NORMAL,HAUT,2,moderee,METEO_WIND_COLD | COMBINED_OVERCONSUMPTION_COLD,Vent fort par temperatures basses | Surconsommation par grand froid — effort de chauffage important,METEO_WIND_COLD,Vent fort par temperatures basses,"Vent de 9.8 m/s (extremement eleve (top 5%)) avec T_out=3.2C. Infiltrations d'air froid possibles, augmentation de la demande energetique de chauffage.","[METEO_WIND_COLD / MODEREE] Vent de 9.8 m/s (extremement eleve (top 5%)) avec T_out=3.2C. Infiltrations d'air froid possibles, augmentation de la demande energetique de chauffage.
---
[COMBINED_OVERCONSUMPTION_COLD / MODEREE] Consommation de 370 Wh (extremement eleve (top 5%) pour 9h) avec T_out=3.2C. Effort de chauffage intense pour maintenir l'interieur a 20.8C."
2016-01-15 09:20:00,mid,96.27,9,matinee (9h-12h),Friday,hiver,0,310.0,10.0,20.76,19.79,20.2,17.82,3.2,38.3,54.3,80.7,9.67,TRES_HAUT,95.1,HAUT,NORMAL,NORMAL,HAUT,2,moderee,METEO_WIND_COLD | COMBINED_OVERCONSUMPTION_COLD,Vent fort par temperatures basses | Surconsommation par grand froid — effort de chauffage important,METEO_WIND_COLD,Vent fort par temperatures basses,"Vent de 9.7 m/s (extremement eleve (top 5%)) avec T_out=3.2C. Infiltrations d'air froid possibles, augmentation de la demande energetique de chauffage.","[METEO_WIND_COLD / MODEREE] Vent de 9.7 m/s (extremement eleve (top 5%)) avec T_out=3.2C. Infiltrations d'air froid possibles, augmentation de la demande energetique de chauffage.
---
[COMBINED_OVERCONSUMPTION_COLD / MODEREE] Consommation de 310 Wh (extremement eleve (top 5%) pour 9h) avec T_out=3.2C. Effort de chauffage intense pour maintenir l'interieur a 20.8C."
2016-01-15 19:00:00,mid,96.96,19,soiree (18h-22h),Friday,hiver,0,330.0,20.0,22.5,22.0,21.39,20.39,2.5,42.8,43.6,93.0,7.0,TRES_HAUT,95.4,TRES_HAUT,HAUT,TRES_BAS,BAS,2,moderee,METEO_WIND_COLD | COMBINED_OVERCONSUMPTION_COLD,Vent fort par temperatures basses | Surconsommation par grand froid — effort de chauffage important,METEO_WIND_COLD,Vent fort par temperatures basses,"Vent de 7.0 m/s (tres eleve (top 10%)) avec T_out=2.5C. Infiltrations d'air froid possibles, augmentation de la demande energetique de chauffage.","[METEO_WIND_COLD / MODEREE] Vent de 7.0 m/s (tres eleve (top 10%)) avec T_out=2.5C. Infiltrations d'air froid possibles, augmentation de la demande energetique de chauffage.
---
[COMBINED_OVERCONSUMPTION_COLD / MODEREE] Consommation de 330 Wh (extremement eleve (top 5%) pour 19h) avec T_out=2.5C. Effort de chauffage intense pour maintenir l'interieur a 22.5C."
2016-01-15 19:40:00,mid,98.59,19,soiree (18h-22h),Friday,hiver,0,310.0,30.0,22.6,22.0,21.32,20.5,2.5,43.5,44.5,95.7,5.67,TRES_HAUT,94.9,TRES_HAUT,HAUT,TRES_BAS,BAS,2,moderee,METEO_WIND_COLD | COMBINED_OVERCONSUMPTION_COLD,Vent fort par temperatures basses | Surconsommation par grand froid — effort de chauffage important,METEO_WIND_COLD,Vent fort par temperatures basses,"Vent de 5.7 m/s (au-dessus de la normale (top 25%)) avec T_out=2.5C. Infiltrations d'air froid possibles, augmentation de la demande energetique de chauffage.","[METEO_WIND_COLD / MODEREE] Vent de 5.7 m/s (au-dessus de la normale (top 25%)) avec T_out=2.5C. Infiltrations d'air froid possibles, augmentation de la demande energetique de chauffage.
---
[COMBINED_OVERCONSUMPTION_COLD / MODEREE] Consommation de 310 Wh (tres eleve (top 10%) pour 19h) avec T_out=2.5C. Effort de chauffage intense pour maintenir l'interieur a 22.6C."
2016-01-16 12:50:00,mid,98.97,12,midi (12h-14h),Saturday,hiver,1,90.0,0.0,22.07,21.3,21.03,21.33,5.7,41.7,79.8,69.5,4.67,NORMAL,72.0,HAUT,NORMAL,BAS,TRES_HAUT,1,moderee,HYG_BATHROOM_SPIKE,Humidite elevee en salle de bain,HYG_BATHROOM_SPIKE,Humidite elevee en salle de bain,"Humidite salle de bain : 80% (extremement eleve (top 5%) pour 12h), hors des creneaux habituels. Douche/bain prolonge ou ventilation insuffisante.","[HYG_BATHROOM_SPIKE / MODEREE] Humidite salle de bain : 80% (extremement eleve (top 5%) pour 12h), hors des creneaux habituels. Douche/bain prolonge ou ventilation insuffisante."
2016-01-16 13:00:00,high,99.52,13,midi (12h-14h),Saturday,hiver,1,90.0,0.0,22.0,21.1,20.89,21.67,5.9,41.0,79.8,66.0,5.0,NORMAL,70.7,HAUT,NORMAL,BAS,TRES_HAUT,1,moderee,HYG_BATHROOM_SPIKE,Humidite elevee en salle de bain,HYG_BATHROOM_SPIKE,Humidite elevee en salle de bain,"Humidite salle de bain : 80% (extremement eleve (top 5%) pour 13h), hors des creneaux habituels. Douche/bain prolonge ou ventilation insuffisante.","[HYG_BATHROOM_SPIKE / MODEREE] Humidite salle de bain : 80% (extremement eleve (top 5%) pour 13h), hors des creneaux habituels. Douche/bain prolonge ou ventilation insuffisante."
2016-01-16 13:10:00,mid,96.71,13,midi (12h-14h),Saturday,hiver,1,100.0,0.0,22.0,21.1,20.96,21.03,5.88,40.8,80.2,68.3,4.83,HAUT,76.1,HAUT,NORMAL,BAS,TRES_HAUT,1,moderee,HYG_BATHROOM_SPIKE,Humidite elevee en salle de bain,HYG_BATHROOM_SPIKE,Humidite elevee en salle de bain,"Humidite salle de bain : 80% (extremement eleve (top 5%) pour 13h), hors des creneaux habituels. Douche/bain prolonge ou ventilation insuffisante.","[HYG_BATHROOM_SPIKE / MODEREE] Humidite salle de bain : 80% (extremement eleve (top 5%) pour 13h), hors des creneaux habituels. Douche/bain prolonge ou ventilation insuffisante."
2016-01-16 18:50:00,mid,98.3,18,soiree (18h-22h),Saturday,hiver,1,1080.0,30.0,21.93,21.04,20.7,18.89,2.08,40.6,51.9,85.5,3.67,TRES_HAUT,100.0,TRES_HAUT,NORMAL,TRES_BAS,HAUT,1,moderee,COMBINED_OVERCONSUMPTION_COLD,Surconsommation par grand froid — effort de chauffage important,COMBINED_OVERCONSUMPTION_COLD,Surconsommation par grand froid — effort de chauffage important,Consommation de 1080 Wh (extremement eleve (top 5%) pour 18h) avec T_out=2.1C. Effort de chauffage intense pour maintenir l'interieur a 21.9C.,[COMBINED_OVERCONSUMPTION_COLD / MODEREE] Consommation de 1080 Wh (extremement eleve (top 5%) pour 18h) avec T_out=2.1C. Effort de chauffage intense pour maintenir l'interieur a 21.9C.
2016-01-16 19:00:00,mid,98.67,19,soiree (18h-22h),Saturday,hiver,1,750.0,20.0,22.16,21.29,20.86,18.89,2.0,41.7,51.8,87.0,3.0,TRES_HAUT,100.0,TRES_HAUT,NORMAL,TRES_BAS,NORMAL,1,moderee,COMBINED_OVERCONSUMPTION_COLD,Surconsommation par grand froid — effort de chauffage important,COMBINED_OVERCONSUMPTION_COLD,Surconsommation par grand froid — effort de chauffage important,Consommation de 750 Wh (extremement eleve (top 5%) pour 19h) avec T_out=2.0C. Effort de chauffage intense pour maintenir l'interieur a 22.2C.,[COMBINED_OVERCONSUMPTION_COLD / MODEREE] Consommation de 750 Wh (extremement eleve (top 5%) pour 19h) avec T_out=2.0C. Effort de chauffage intense pour maintenir l'interieur a 22.2C.
2016-01-16 19:10:00,high,99.44,19,soiree (18h-22h),Saturday,hiver,1,390.0,10.0,22.5,21.56,21.19,18.89,1.8,43.7,52.0,87.8,2.67,TRES_HAUT,97.7,HAUT,NORMAL,TRES_BAS,NORMAL,1,moderee,COMBINED_OVERCONSUMPTION_COLD,Surconsommation par grand froid — effort de chauffage important,COMBINED_OVERCONSUMPTION_COLD,Surconsommation par grand froid — effort de chauffage important,Consommation de 390 Wh (extremement eleve (top 5%) pour 19h) avec T_out=1.8C. Effort de chauffage intense pour maintenir l'interieur a 22.5C.,[COMBINED_OVERCONSUMPTION_COLD / MODEREE] Consommation de 390 Wh (extremement eleve (top 5%) pour 19h) avec T_out=1.8C. Effort de chauffage intense pour maintenir l'interieur a 22.5C.
2016-01-16 19:20:00,high,99.76,19,soiree (18h-22h),Saturday,hiver,1,350.0,10.0,22.89,21.79,21.7,18.89,1.6,45.1,52.1,88.7,2.33,TRES_HAUT,96.5,HAUT,NORMAL,TRES_BAS,NORMAL,1,moderee,COMBINED_OVERCONSUMPTION_COLD,Surconsommation par grand froid — effort de chauffage important,COMBINED_OVERCONSUMPTION_COLD,Surconsommation par grand froid — effort de chauffage important,Consommation de 350 Wh (extremement eleve (top 5%) pour 19h) avec T_out=1.6C. Effort de chauffage intense pour maintenir l'interieur a 22.9C.,[COMBINED_OVERCONSUMPTION_COLD / MODEREE] Consommation de 350 Wh (extremement eleve (top 5%) pour 19h) avec T_out=1.6C. Effort de chauffage intense pour maintenir l'interieur a 22.9C.
2016-01-16 19:30:00,high,99.77,19,soiree (18h-22h),Saturday,hiver,1,340.0,10.0,23.18,21.96,22.1,18.89,1.4,45.6,52.2,89.5,2.0,TRES_HAUT,96.1,HAUT,NORMAL,TRES_BAS,NORMAL,1,moderee,COMBINED_OVERCONSUMPTION_COLD,Surconsommation par grand froid — effort de chauffage important,COMBINED_OVERCONSUMPTION_COLD,Surconsommation par grand froid — effort de chauffage important,Consommation de 340 Wh (extremement eleve (top 5%) pour 19h) avec T_out=1.4C. Effort de chauffage intense pour maintenir l'interieur a 23.2C.,[COMBINED_OVERCONSUMPTION_COLD / MODEREE] Consommation de 340 Wh (extremement eleve (top 5%) pour 19h) avec T_out=1.4C. Effort de chauffage intense pour maintenir l'interieur a 23.2C.
2016-01-16 19:40:00,high,99.09,19,soiree (18h-22h),Saturday,hiver,1,290.0,20.0,23.2,22.01,22.43,18.89,1.2,45.7,52.3,90.3,1.67,TRES_HAUT,94.4,TRES_HAUT,HAUT,TRES_BAS,NORMAL,1,moderee,COMBINED_OVERCONSUMPTION_COLD,Surconsommation par grand froid — effort de chauffage important,COMBINED_OVERCONSUMPTION_COLD,Surconsommation par grand froid — effort de chauffage important,Consommation de 290 Wh (tres eleve (top 10%) pour 19h) avec T_out=1.2C. Effort de chauffage intense pour maintenir l'interieur a 23.2C.,[COMBINED_OVERCONSUMPTION_COLD / MODEREE] Consommation de 290 Wh (tres eleve (top 10%) pour 19h) avec T_out=1.2C. Effort de chauffage intense pour maintenir l'interieur a 23.2C.
2016-01-16 19:50:00,high,99.53,19,soiree (18h-22h),Saturday,hiver,1,230.0,40.0,23.29,22.09,22.67,18.89,1.0,45.5,52.3,91.2,1.33,TRES_HAUT,92.3,TRES_HAUT,HAUT,TRES_BAS,NORMAL,1,moderee,COMBINED_OVERCONSUMPTION_COLD,Surconsommation par grand froid — effort de chauffage important,COMBINED_OVERCONSUMPTION_COLD,Surconsommation par grand froid — effort de chauffage important,Consommation de 230 Wh (tres eleve (top 10%) pour 19h) avec T_out=1.0C. Effort de chauffage intense pour maintenir l'interieur a 23.3C.,[COMBINED_OVERCONSUMPTION_COLD / MODEREE] Consommation de 230 Wh (tres eleve (top 10%) pour 19h) avec T_out=1.0C. Effort de chauffage intense pour maintenir l'interieur a 23.3C.
2016-01-16 20:00:00,mid,97.21,20,soiree (18h-22h),Saturday,hiver,1,120.0,30.0,23.29,22.1,22.79,18.89,0.8,45.0,52.2,92.0,1.0,HAUT,76.1,TRES_HAUT,HAUT,TRES_BAS,NORMAL,1,moderee,MULTI_FACTOR_COMBINED,Anomalie multi-facteurs sans pattern dominant,MULTI_FACTOR_COMBINED,Anomalie multi-facteurs sans pattern dominant,"Anomalie MID (severite 97.2%ile) le 16/01/2016 a 20h00. Appareils=120 Wh (au-dessus de la normale (top 25%) pour 20h), Eclairage=30 Wh, T_out=0.8C. Plusieurs signaux atypiques combines — investigation manuelle recommandee.","[MULTI_FACTOR_COMBINED / MODEREE] Anomalie MID (severite 97.2%ile) le 16/01/2016 a 20h00. Appareils=120 Wh (au-dessus de la normale (top 25%) pour 20h), Eclairage=30 Wh, T_out=0.8C. Plusieurs signaux atypiques combines — investigation manuelle recommandee."
2016-01-17 08:50:00,mid,95.02,8,matin (6h-9h),Sunday,hiver,1,270.0,0.0,20.82,20.1,21.23,18.1,-0.8,43.9,53.3,93.5,2.0,TRES_HAUT,94.1,HAUT,HAUT,TRES_BAS,HAUT,2,moderee,ENERGY_PEAK_NO_LIGHT | COMBINED_OVERCONSUMPTION_COLD,Surconsommation d'appareils sans eclairage | Surconsommation par grand froid — effort de chauffage important,ENERGY_PEAK_NO_LIGHT,Surconsommation d'appareils sans eclairage,"Les appareils consomment 270 Wh (tres eleve (top 10%) pour 8h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.","[ENERGY_PEAK_NO_LIGHT / MODEREE] Les appareils consomment 270 Wh (tres eleve (top 10%) pour 8h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.
---
[COMBINED_OVERCONSUMPTION_COLD / MODEREE] Consommation de 270 Wh (tres eleve (top 10%) pour 8h) avec T_out=-0.8C. Effort de chauffage intense pour maintenir l'interieur a 20.8C."
2016-01-17 09:00:00,mid,95.87,9,matinee (9h-12h),Sunday,hiver,1,260.0,0.0,20.89,20.17,21.43,18.1,-0.8,44.9,53.1,93.0,2.0,TRES_HAUT,93.3,HAUT,NORMAL,TRES_BAS,HAUT,2,moderee,ENERGY_PEAK_NO_LIGHT | COMBINED_OVERCONSUMPTION_COLD,Surconsommation d'appareils sans eclairage | Surconsommation par grand froid — effort de chauffage important,ENERGY_PEAK_NO_LIGHT,Surconsommation d'appareils sans eclairage,"Les appareils consomment 260 Wh (tres eleve (top 10%) pour 9h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.","[ENERGY_PEAK_NO_LIGHT / MODEREE] Les appareils consomment 260 Wh (tres eleve (top 10%) pour 9h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.
---
[COMBINED_OVERCONSUMPTION_COLD / MODEREE] Consommation de 260 Wh (tres eleve (top 10%) pour 9h) avec T_out=-0.8C. Effort de chauffage intense pour maintenir l'interieur a 20.9C."
2016-01-17 09:10:00,mid,97.64,9,matinee (9h-12h),Sunday,hiver,1,230.0,0.0,20.93,20.2,21.76,18.1,-0.63,45.6,52.8,92.5,1.83,TRES_HAUT,92.4,HAUT,NORMAL,TRES_BAS,NORMAL,2,moderee,ENERGY_PEAK_NO_LIGHT | COMBINED_OVERCONSUMPTION_COLD,Surconsommation d'appareils sans eclairage | Surconsommation par grand froid — effort de chauffage important,ENERGY_PEAK_NO_LIGHT,Surconsommation d'appareils sans eclairage,"Les appareils consomment 230 Wh (tres eleve (top 10%) pour 9h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.","[ENERGY_PEAK_NO_LIGHT / MODEREE] Les appareils consomment 230 Wh (tres eleve (top 10%) pour 9h), alors que l'eclairage est quasi nul (0 Wh). Probable usage intensif d'appareils electromenagers (cuisine, buanderie) sans presence dans les pieces de vie.
---
[COMBINED_OVERCONSUMPTION_COLD / MODEREE] Consommation de 230 Wh (tres eleve (top 10%) pour 9h) avec T_out=-0.6C. Effort de chauffage intense pour maintenir l'interieur a 20.9C."
